First row before header,,,,,,,,,,,
Second row before header,,,,,,,,,,,
Third row before header,,,,,,,,,,,
OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
1.82E+18,74,159,Delivered,12/2/2021,Office,Abdul,35,21,Singapore,O-203,445332
3.88E+18,95,126,Delivered,12/2/2021,Home,John,29,12,Kenya,H-630,445332
3.25E+18,37,211,Shipped,7/28/2021,Office,Anthony,22,24,Singapore,O-203,444005
1.60E+18,26,232,Not Shipped,7/16/2021,Fashion,Jacob,22,19,India,F-101,443993
2.48E+18,3,170,Not Delivered,9/27/2021,Office,Maria,24,10,India,O-901,444666
3.55E+18,57,187,Shipped,7/7/2021,Fashion,Emma,28,22,Singapore,F-188,443884
3.59E+18,35,250,Not Shipped,8/25/2021,Fashion,Sofia,23,19,Italy,F-555,444333
3.60E+18,58,238,Delivered,7/25/2021,Fashion,Kristen,26,16,India,F-901,444002
1.58E+18,32,200,Not Delivered,12/12/2021,Home,Abdul,32,14,USA,H-203,445442
2.45E+18,31,228,Delivered,8/29/2021,Healthcare,Kristen,32,22,Germany,HC-101,444337
3.26E+18,63,191,Not Shipped,11/1/2021,Home,Abdul,24,21,China,H-630,445001
1.42E+18,7,116,Shipped,7/10/2021,Fashion,Sofia,21,22,China,F-901,443887
2.20E+18,85,127,Not Shipped,10/11/2021,Home,Anthony,26,10,India,H-203,444880
4.62E+18,87,177,Shipped,9/15/2021,Home,Kristen,32,24,Kenya,H-555,444554
1.56E+18,21,243,Not Shipped,8/8/2021,Entertainment,Maria,31,18,Kenya,ENT-630,444116
2.52E+18,74,200,Not Delivered,7/28/2021,Office,Jacob,33,23,Singapore,O-901,444005
2.50E+18,98,227,Not Shipped,12/18/2021,Office,Sofia,24,24,Germany,O-188,445448
5.05E+18,26,136,Delivered,12/2/2021,Fashion,Abdul,24,20,China,F-203,445332
1.60E+18,47,220,Shipped,10/6/2021,Healthcare,Emma,34,22,USA,HC-630,444775
3.53E+18,80,159,Shipped,11/25/2021,Office,Kristen,27,12,Kenya,O-630,445225
2.42E+18,90,163,Not Delivered,12/13/2021,Office,Kristen,21,,Germany,O-555,445443
2.66E+18,55,245,Not Delivered,10/12/2021,Fashion,Sofia,32,10,Germany,F-203,444881
1.07E+18,12,126,Not Delivered,10/10/2021,Office,Emma,33,21,Italy,O-630,444779
2.48E+18,55,209,Shipped,9/27/2021,Fashion,Abdul,31,18,Kenya,F-188,444666
3.38E+18,50,221,Not Shipped,12/12/2021,Healthcare,Stella,32,19,China,HC-555,445442
3.58E+18,74,206,Not Shipped,9/6/2021,Entertainment,Anthony,34,11,Singapore,ENT-101,444445
3.15E+18,59,153,Not Delivered,9/13/2021,Office,Sofia,34,10,India,O-101,444552
1.26E+18,76,230,Shipped,10/23/2021,Entertainment,Emma,21,15,Germany,ENT-203,444992
2.82E+18,81,229,Not Delivered,8/18/2021,Office,Sofia,33,15,Singapore,O-203,444226
3.96E+18,11,141,Delivered,7/8/2021,Home,Sofia,24,12,USA,H-188,443885
5.05E+18,32,212,Not Delivered,7/15/2021,Fashion,Jacob,20,10,India,F-203,443992
2.68E+18,38,159,Not Shipped,12/8/2021,Fashion,John,33,10,China,F-630,445338
4.44E+18,81,224,Shipped,7/29/2021,Home,Kristen,30,13,India,H-630,444006
4.73E+18,94,207,Shipped,8/6/2021,Office,Anthony,24,14,India,O-188,444114
2.45E+18,57,250,Delivered,11/7/2021,Home,Sofia,22,10,Germany,H-901,445007
1.24E+18,83,164,Not Delivered,8/3/2021,Fashion,Abdul,35,25,India,F-188,444111
1.32E+18,47,197,Shipped,7/16/2021,Office,Jacob,21,11,India,O-901,443993
2.42E+18,41,185,Not Delivered,7/11/2021,Office,Jacob,35,13,China,O-188,443888
2.24E+18,29,104,Delivered,10/12/2021,Home,Jacob,23,16,India,H-203,444881
3.63E+18,79,202,Shipped,10/4/2021,Fashion,Jacob,20,16,China,F-203,444773
4.81E+18,96,154,Not Delivered,9/12/2021,Entertainment,Pablo,28,11,China,ENT-901,444551
1.10E+18,41,159,Not Delivered,8/14/2021,Fashion,Stella,21,16,Italy,F-555,444222
2.58E+18,32,227,Not Delivered,9/21/2021,Entertainment,Sofia,28,19,UK,ENT-901,444660
3.18E+18,8,179,Shipped,10/14/2021,Entertainment,Anthony,29,20,USA,ENT-188,444883
3.39E+18,27,167,Delivered,12/24/2021,Fashion,Kristen,24,11,Singapore,F-630,445554
3.97E+18,52,191,Shipped,12/14/2021,Healthcare,Anthony,22,23,Kenya,HC-630,445444
2.11E+18,78,170,Not Delivered,9/21/2021,Home,Kristen,25,24,UK,H-555,444660
3.38E+18,75,219,Shipped,11/21/2021,Office,Sofia,28,23,UK,O-555,445221
3.73E+18,85,192,Not Delivered,10/2/2021,Home,Jacob,27,15,UK,H-101,444771
1.65E+18,31,106,Delivered,9/10/2021,Entertainment,Kristen,30,25,India,ENT-101,444449
4.48E+18,25,105,Not Shipped,12/8/2021,Home,John,21,16,China,H-203,445338
2.16E+18,26,237,Not Shipped,11/2/2021,Office,Emma,28,14,UK,O-555,445002
1.85E+18,4,239,Not Delivered,8/24/2021,Entertainment,Emma,32,12,China,ENT-203,444332
2.16E+18,70,165,Not Shipped,8/3/2021,Home,Maria,25,24,USA,H-188,444111
1.27E+18,64,114,Delivered,7/12/2021,Healthcare,Sofia,28,25,Italy,HC-630,443889
4.68E+18,43,125,Not Shipped,12/6/2021,Office,Sofia,21,14,USA,O-901,445336
1.86E+18,61,117,Delivered,10/23/2021,Home,John,28,21,USA,H-555,444992
1.97E+18,60,238,Shipped,10/18/2021,Healthcare,John,30,10,UK,HC-203,444887
2.29E+18,79,189,Shipped,9/14/2021,Entertainment,Stella,25,24,Singapore,ENT-188,444553
3.41E+18,71,249,Shipped,9/24/2021,Fashion,Maria,34,20,USA,F-188,444663
1.23E+18,80,219,Shipped,8/14/2021,Healthcare,Pablo,34,19,UK,HC-555,444222
3.05E+18,33,190,Not Shipped,9/20/2021,Office,Kristen,32,22,UK,O-203,444559
3.91E+18,15,238,Not Delivered,8/11/2021,Fashion,Kristen,27,15,UK,F-188,444119
3.07E+18,21,144,Delivered,8/27/2021,Entertainment,Kristen,25,25,Singapore,ENT-203,444335
2.12E+18,53,168,Delivered,10/6/2021,Office,John,22,15,Kenya,O-101,444775
3.40E+18,89,116,Not Shipped,9/13/2021,Office,Anthony,29,10,Kenya,O-188,444552
3.25E+18,70,237,Delivered,9/16/2021,Office,Kristen,28,22,India,O-188,444555
4.31E+18,1,122,Not Delivered,10/17/2021,Fashion,John,33,11,Kenya,F-555,444886
1.93E+18,95,130,Not Delivered,9/20/2021,Home,Jacob,30,13,India,H-555,444559
1.97E+18,5,109,Shipped,10/10/2021,Fashion,Emma,20,10,USA,F-555,444779
4.03E+18,68,237,Not Shipped,10/6/2021,Fashion,Pablo,31,15,Germany,F-101,444775
2.47E+18,97,194,Shipped,11/1/2021,Office,Sofia,20,24,India,O-188,445001
3.15E+18,37,222,Not Delivered,12/12/2021,Healthcare,Anthony,22,11,Germany,HC-203,445442
1.34E+18,62,183,Not Delivered,9/10/2021,Fashion,Sofia,35,19,Germany,F-901,444449
1.06E+18,24,243,Delivered,10/3/2021,Entertainment,Jacob,35,22,China,ENT-555,444772
3.40E+18,52,226,Not Shipped,9/15/2021,Office,Stella,24,15,Kenya,O-555,444554
2.25E+18,48,113,Not Delivered,10/2/2021,Home,Stella,29,16,Kenya,H-203,444771
4.96E+18,52,145,Not Delivered,10/13/2021,Healthcare,Anthony,26,19,Germany,HC-188,444882
2.50E+18,15,166,Shipped,8/3/2021,Healthcare,Abdul,32,25,India,HC-203,444111
3.03E+18,92,153,Not Shipped,12/6/2021,Fashion,Abdul,23,23,China,F-901,445336
3.07E+18,43,151,Delivered,11/25/2021,Home,Maria,20,20,Germany,H-101,445225
4.22E+18,92,172,Shipped,11/27/2021,Healthcare,Sofia,35,21,UK,HC-203,445227
2.52E+18,9,122,Shipped,8/5/2021,Office,Kristen,33,14,UK,O-188,444113
4.12E+18,46,159,Shipped,8/20/2021,Home,Jacob,32,16,Italy,H-630,444228
3.70E+18,74,103,Not Delivered,7/12/2021,Entertainment,John,34,12,India,ENT-901,443889
1.12E+18,31,130,Not Delivered,10/4/2021,Entertainment,Pablo,29,17,Germany,ENT-901,444773
4.23E+18,80,204,Shipped,9/6/2021,Healthcare,Pablo,30,10,China,HC-901,444445
1.55E+18,5,186,Delivered,10/20/2021,Healthcare,Maria,29,16,Singapore,HC-555,444889
1.65E+18,99,113,Delivered,10/12/2021,Office,Kristen,25,25,China,O-555,444881
3.14E+18,28,109,Shipped,7/13/2021,Healthcare,John,21,17,USA,HC-188,443990
1.35E+18,35,146,Shipped,9/27/2021,Healthcare,Sofia,32,23,Singapore,HC-555,444666
3.90E+18,57,222,Not Delivered,12/12/2021,Entertainment,Sofia,32,18,China,ENT-188,445442
2.63E+18,58,202,Shipped,10/6/2021,Office,Jacob,28,24,Singapore,O-188,444775
1.36E+18,78,121,Not Delivered,8/6/2021,Entertainment,Kristen,28,18,Italy,ENT-188,444114
2.59E+18,75,240,Not Shipped,10/29/2021,Office,Stella,26,20,Kenya,O-188,444998
1.53E+18,21,175,Shipped,8/20/2021,Healthcare,John,31,13,Kenya,HC-901,444228
1.69E+18,40,233,Shipped,11/21/2021,Office,Sofia,21,15,Kenya,O-901,445221
2.02E+18,76,104,Not Delivered,7/7/2021,Entertainment,Pablo,29,14,China,ENT-203,443884
2.65E+18,37,157,Not Shipped,9/2/2021,Entertainment,Anthony,34,18,Singapore,ENT-101,444441
2.63E+18,84,213,Delivered,7/6/2021,Office,Stella,20,12,UK,O-901,443883
4.23E+18,81,153,Delivered,8/26/2021,Entertainment,Jacob,30,12,China,ENT-188,444334
4.74E+18,52,158,Not Delivered,7/13/2021,Office,Kristen,26,16,Singapore,O-203,443990
4.94E+18,5,225,Delivered,8/26/2021,Office,Emma,31,10,Italy,O-101,444334
3.06E+18,51,123,Not Shipped,7/14/2021,Healthcare,John,25,12,Germany,HC-188,443991
4.84E+18,68,101,Not Delivered,8/28/2021,Fashion,John,25,21,Singapore,F-203,444336
2.92E+18,96,196,Shipped,12/8/2021,Entertainment,Anthony,31,18,UK,ENT-555,445338
3.52E+18,79,124,Not Delivered,12/18/2021,Fashion,Abdul,31,12,USA,F-555,445448
4.91E+18,40,168,Not Delivered,10/12/2021,Home,Jacob,28,24,China,H-203,444881
3.73E+18,2,150,Delivered,7/17/2021,Healthcare,Jacob,23,17,Germany,HC-101,443994
2.26E+18,10,120,Shipped,8/24/2021,Healthcare,Jacob,35,22,UK,HC-188,444332
4.62E+18,57,168,Shipped,10/6/2021,Fashion,Abdul,27,20,USA,F-555,444775
2.49E+18,66,224,Shipped,9/10/2021,Fashion,Sofia,32,25,India,F-901,444449
2.54E+18,12,109,Shipped,10/4/2021,Healthcare,John,20,24,USA,HC-901,444773
4.63E+18,79,107,Not Delivered,12/24/2021,Healthcare,Stella,29,11,UK,HC-555,445554
4.55E+18,100,114,Delivered,8/24/2021,Fashion,Sofia,24,13,Italy,F-101,444332
3.87E+18,61,171,Delivered,7/16/2021,Entertainment,Abdul,32,13,USA,ENT-630,443993
3.90E+18,79,198,Not Delivered,7/15/2021,Home,Sofia,25,25,UK,H-101,443992
3.15E+18,56,116,Not Delivered,7/29/2021,Entertainment,Stella,34,10,India,ENT-101,444006
2.59E+18,50,228,Delivered,12/24/2021,Home,John,35,13,UK,H-555,445554
2.43E+18,41,249,Not Shipped,7/4/2021,Office,Kristen,25,19,Kenya,O-901,443881
3.71E+18,11,221,Not Shipped,9/27/2021,Entertainment,Anthony,28,17,Singapore,ENT-188,444666
1.93E+18,100,232,Delivered,10/12/2021,Fashion,Jacob,30,19,UK,F-203,444881
4.52E+18,10,171,Not Delivered,12/24/2021,Office,John,22,19,India,O-555,445554
3.47E+18,23,202,Not Delivered,7/4/2021,Healthcare,Emma,22,20,Italy,HC-901,443881
1.90E+18,75,234,Not Shipped,8/8/2021,Office,Stella,31,20,Germany,O-188,444116
1.11E+18,74,158,Delivered,9/18/2021,Office,Anthony,20,12,Italy,O-101,444557
1.80E+18,80,220,Not Delivered,9/10/2021,Home,Jacob,23,25,China,H-555,444449
1.25E+18,51,105,Not Shipped,8/15/2021,Fashion,John,30,23,China,F-101,444223
3.68E+18,47,184,Not Shipped,8/24/2021,Healthcare,Pablo,32,12,Kenya,HC-901,444332
2.00E+18,27,224,Not Delivered,7/10/2021,Fashion,Sofia,30,13,India,F-901,443887
1.60E+18,27,161,Not Delivered,9/27/2021,Office,Stella,34,12,Italy,O-630,444666
3.56E+18,2,118,Not Delivered,12/29/2021,Fashion,Sofia,34,13,Germany,F-203,445559
4.73E+18,61,246,Not Delivered,11/27/2021,Home,Jacob,22,20,Kenya,H-101,445227
3.00E+18,41,237,Not Shipped,10/13/2021,Entertainment,Sofia,30,24,China,ENT-203,444882
1.10E+18,26,132,Not Delivered,12/21/2021,Entertainment,Maria,23,18,UK,ENT-188,445551
3.17E+18,72,215,Delivered,7/16/2021,Office,Sofia,31,19,China,O-901,443993
2.81E+18,41,167,Not Delivered,9/16/2021,Fashion,Stella,29,23,Singapore,F-630,444555
4.20E+18,8,202,Delivered,7/4/2021,Fashion,Sofia,26,14,Italy,F-555,443881
2.81E+18,95,177,Shipped,8/14/2021,Fashion,John,27,21,Italy,F-630,444222
3.53E+18,34,249,Delivered,11/1/2021,Healthcare,Maria,25,23,Italy,HC-901,445001
5.00E+18,32,111,Delivered,12/7/2021,Healthcare,Anthony,21,16,Singapore,HC-630,445337
3.87E+18,60,248,Delivered,11/27/2021,Fashion,Kristen,21,18,India,F-101,445227
4.61E+18,43,240,Not Delivered,7/8/2021,Fashion,Emma,35,14,Singapore,F-188,443885
4.44E+18,46,221,Not Delivered,12/13/2021,Entertainment,Stella,26,15,Italy,ENT-555,445443
3.39E+18,69,225,Not Delivered,7/11/2021,Healthcare,Emma,24,17,India,HC-630,443888
4.71E+18,61,213,Not Delivered,8/24/2021,Fashion,Stella,22,18,Italy,F-901,444332
2.10E+18,43,155,Shipped,9/14/2021,Home,Sofia,34,25,China,H-901,444553
4.21E+18,91,137,Not Delivered,8/30/2021,Entertainment,Jacob,31,12,Kenya,ENT-555,444338
2.44E+18,17,212,Delivered,9/21/2021,Entertainment,Emma,34,21,China,ENT-203,444660
3.71E+18,72,156,Shipped,10/7/2021,Office,Anthony,23,15,Italy,O-101,444776
2.34E+18,24,153,Not Delivered,12/22/2021,Home,Stella,32,22,Kenya,H-901,445552
3.31E+18,62,219,Shipped,12/18/2021,Home,Sofia,35,18,UK,H-188,445448
1.52E+18,56,138,Delivered,10/26/2021,Fashion,Maria,21,15,Kenya,F-188,444995
2.11E+18,3,162,Not Shipped,11/7/2021,Healthcare,Emma,22,20,Germany,HC-188,445007
1.38E+18,3,131,Shipped,11/2/2021,Entertainment,Emma,32,25,Kenya,ENT-101,445002
1.62E+18,18,219,Not Delivered,8/20/2021,Entertainment,Abdul,33,19,Kenya,ENT-901,444228
1.28E+18,12,186,Not Shipped,7/3/2021,Home,Maria,30,18,China,H-901,443880
3.30E+18,57,164,Delivered,11/15/2021,Office,Abdul,24,20,India,O-555,445115
4.25E+18,42,160,Delivered,12/10/2021,Healthcare,Abdul,34,13,Germany,HC-555,445440
1.12E+18,74,157,Not Delivered,8/26/2021,,John,32,10,Singapore,ENT-630,444334
3.73E+18,17,111,Delivered,9/15/2021,Fashion,Stella,35,22,Germany,F-630,444554
1.08E+18,99,241,Shipped,10/11/2021,Healthcare,John,21,13,Singapore,HC-101,444880
3.14E+18,11,106,Delivered,8/14/2021,Office,John,34,16,UK,O-630,444222
2.85E+18,29,230,Not Shipped,12/24/2021,Entertainment,Maria,20,10,China,ENT-188,445554
4.83E+18,29,136,Delivered,9/6/2021,Fashion,Emma,24,21,Singapore,F-101,444445
1.13E+18,99,239,Shipped,11/11/2021,Office,Emma,32,19,Kenya,O-188,445111
3.63E+18,40,236,Not Delivered,7/16/2021,Entertainment,Pablo,31,25,Singapore,ENT-101,443993
4.14E+18,35,166,Not Shipped,9/19/2021,Healthcare,Sofia,28,16,Singapore,HC-630,444558
1.24E+18,10,221,Not Delivered,10/14/2021,Office,Emma,30,10,Italy,O-188,444883
3.23E+18,91,110,Not Delivered,12/12/2021,Office,Anthony,26,11,Italy,O-101,445442
3.31E+18,99,234,Shipped,8/26/2021,Fashion,Abdul,20,19,Kenya,F-203,444334
3.47E+18,63,141,Not Shipped,10/29/2021,Office,Anthony,26,20,Kenya,O-101,444998
1.15E+18,8,213,Delivered,12/10/2021,Fashion,Jacob,29,19,USA,F-555,445440
2.11E+18,38,171,Delivered,12/4/2021,Fashion,John,26,18,Kenya,F-188,445334
2.36E+18,85,124,Not Delivered,7/30/2021,Home,Stella,35,22,China,H-188,444007
4.55E+18,81,130,Not Delivered,12/4/2021,Entertainment,Kristen,35,14,Kenya,ENT-555,445334
3.23E+18,2,177,Not Delivered,12/9/2021,Home,Pablo,20,14,Kenya,H-203,445339
4.43E+18,38,192,Not Delivered,12/5/2021,Fashion,Emma,25,21,Italy,F-188,445335
3.87E+18,22,202,Shipped,8/26/2021,Home,Jacob,34,18,UK,H-555,444334
1.30E+18,8,208,Delivered,7/16/2021,Home,John,35,23,China,H-203,443993
3.42E+18,62,199,Shipped,10/29/2021,Office,Pablo,31,15,Singapore,O-188,444998
4.57E+18,98,240,Not Delivered,7/16/2021,Fashion,Maria,20,24,Germany,F-555,443993
2.17E+18,3,138,Not Delivered,8/28/2021,Fashion,John,29,23,USA,F-630,444336
3.27E+18,71,215,Delivered,12/30/2021,Office,Stella,32,18,Germany,O-630,445660
2.31E+18,80,233,Not Delivered,12/24/2021,Healthcare,Emma,32,25,Germany,HC-101,445554
2.90E+18,5,246,Not Shipped,7/3/2021,Office,Abdul,29,16,Italy,O-203,443880
1.33E+18,41,181,Not Shipped,10/20/2021,Office,John,26,23,UK,O-188,444889
4.41E+18,22,171,Not Shipped,7/8/2021,Office,Jacob,20,21,UK,O-630,443885
4.17E+18,66,145,Not Shipped,11/11/2021,Fashion,Sofia,27,19,USA,F-901,445111
2.10E+18,31,156,Delivered,10/24/2021,Fashion,Anthony,34,10,Italy,F-101,444993
3.68E+18,26,209,Not Shipped,8/8/2021,Fashion,Sofia,25,18,China,F-630,444116
3.59E+18,31,158,Shipped,10/6/2021,Home,Anthony,27,15,Singapore,H-101,444775
2.84E+18,44,231,Delivered,10/23/2021,Fashion,Sofia,33,16,India,F-901,444992
3.23E+18,16,204,Delivered,7/14/2021,Home,Pablo,33,23,China,H-101,443991
1.04E+18,1,185,Delivered,12/22/2021,Healthcare,Sofia,31,11,Italy,HC-901,445552
4.27E+18,50,193,Delivered,10/17/2021,Home,Abdul,29,12,India,H-188,444886
4.39E+18,59,209,Shipped,10/26/2021,Healthcare,Stella,33,11,China,HC-555,444995
1.13E+18,94,159,Not Delivered,10/6/2021,Entertainment,Jacob,34,20,Germany,ENT-188,444775
3.71E+18,31,226,Not Delivered,11/1/2021,Home,John,28,16,USA,H-203,445001
4.24E+18,10,222,Not Delivered,7/29/2021,Entertainment,Jacob,25,12,USA,ENT-555,444006
4.39E+18,99,159,Shipped,9/16/2021,Home,Sofia,29,14,India,H-101,444555
2.54E+18,92,222,Delivered,12/8/2021,Fashion,Anthony,34,22,India,F-901,445338
1.08E+18,72,113,Delivered,8/11/2021,Home,Sofia,23,14,USA,H-630,444119
3.15E+18,3,239,Shipped,10/4/2021,Office,Kristen,25,23,Italy,O-203,444773
2.42E+18,89,108,Not Shipped,9/10/2021,Healthcare,Jacob,34,13,Italy,HC-901,444449
4.05E+18,71,193,Not Shipped,8/29/2021,Fashion,Maria,22,21,USA,F-203,444337
3.79E+18,68,187,Shipped,12/4/2021,Entertainment,Jacob,27,19,Italy,ENT-188,445334
2.98E+18,42,190,Delivered,12/9/2021,Home,Maria,34,15,Singapore,H-630,445339
4.55E+18,15,240,Shipped,10/6/2021,Fashion,John,31,16,Germany,F-555,444775
4.72E+18,94,129,Shipped,11/13/2021,Fashion,Emma,34,11,India,F-555,445113
1.87E+18,43,237,Delivered,8/11/2021,Entertainment,Stella,30,22,India,ENT-101,444119
1.88E+18,42,250,Not Shipped,10/12/2021,Entertainment,Jacob,26,18,UK,ENT-203,444881
3.97E+18,13,146,Delivered,8/6/2021,Fashion,Jacob,26,14,Kenya,F-203,444114
4.38E+18,74,125,Shipped,11/28/2021,Fashion,Maria,23,17,India,F-555,445228
1.44E+18,45,201,Not Delivered,11/21/2021,Healthcare,Jacob,32,25,Germany,HC-203,445221
3.62E+18,39,247,Delivered,10/14/2021,Home,Sofia,22,13,Germany,H-101,444883
2.03E+18,51,236,Shipped,10/11/2021,Healthcare,Abdul,35,18,UK,HC-901,444880
3.05E+18,35,182,Delivered,8/11/2021,Fashion,Maria,26,10,India,F-901,444119
3.35E+18,52,168,Not Delivered,10/4/2021,Healthcare,Stella,33,20,Italy,HC-101,444773
2.01E+18,4,104,Delivered,10/10/2021,Office,Pablo,21,22,Kenya,O-188,444779
2.66E+18,12,206,Delivered,12/14/2021,Home,Anthony,33,12,Germany,H-630,445444
4.23E+18,99,120,Not Delivered,12/8/2021,Entertainment,John,35,24,UK,ENT-188,445338
2.02E+18,80,138,Not Delivered,11/1/2021,Entertainment,Maria,32,20,Singapore,ENT-555,445001
1.47E+18,26,194,Not Delivered,10/11/2021,Office,Stella,28,15,Italy,O-630,444880
3.17E+18,92,135,Not Delivered,10/10/2021,Fashion,Emma,27,23,Germany,F-188,444779
2.68E+18,28,157,Not Shipped,7/31/2021,Healthcare,Anthony,24,15,Kenya,HC-901,444008
2.91E+18,3,205,Not Shipped,7/3/2021,Entertainment,Maria,26,25,Germany,ENT-188,443880
2.47E+18,89,104,Shipped,12/24/2021,Healthcare,Maria,23,10,USA,HC-203,445554
2.58E+18,73,220,Shipped,7/11/2021,Office,Stella,22,15,UK,O-555,443888
2.74E+18,69,188,Shipped,10/2/2021,Fashion,Stella,30,19,USA,F-555,444771
1.73E+18,60,178,Not Delivered,7/16/2021,Entertainment,Emma,34,12,India,ENT-901,443993
2.43E+18,94,150,Delivered,8/27/2021,Fashion,Emma,20,15,UK,F-555,444335
1.21E+18,46,138,Delivered,10/4/2021,Fashion,Sofia,24,21,Singapore,F-203,444773
4.83E+18,72,138,Not Shipped,12/9/2021,Healthcare,Anthony,31,25,USA,HC-555,445339
3.25E+18,96,228,Shipped,7/27/2021,Entertainment,Kristen,35,14,Singapore,ENT-188,444004
1.30E+18,75,150,Delivered,10/12/2021,Home,Sofia,28,15,Kenya,H-630,444881
1.51E+18,95,130,Delivered,11/7/2021,Fashion,Stella,33,15,UK,F-901,445007
4.17E+18,26,157,Shipped,8/11/2021,Office,Kristen,28,24,China,O-101,444119
3.92E+18,12,101,Shipped,7/13/2021,Healthcare,Emma,21,21,India,HC-630,443990
2.56E+18,65,181,Shipped,9/30/2021,Home,Abdul,33,11,Singapore,H-203,444669
1.34E+18,21,242,Shipped,12/9/2021,Entertainment,Sofia,28,25,Germany,ENT-101,445339
2.69E+18,81,121,Shipped,7/4/2021,Fashion,Stella,33,22,China,F-101,443881
1.03E+18,97,102,Not Delivered,7/27/2021,Office,John,35,22,Italy,O-203,444004
4.12E+18,50,226,Shipped,8/25/2021,Healthcare,Abdul,32,21,India,HC-203,444333
2.13E+18,7,229,Not Shipped,8/25/2021,Office,Anthony,31,19,Germany,O-901,444333
4.63E+18,63,100,Not Delivered,7/8/2021,Home,Anthony,29,16,USA,H-188,443885
3.71E+18,52,148,Delivered,9/12/2021,Office,Sofia,23,15,Italy,O-188,444551
1.76E+18,78,185,Not Shipped,12/6/2021,Home,Pablo,31,21,India,H-630,445336
4.40E+18,63,121,Delivered,11/16/2021,Healthcare,Pablo,30,11,Germany,HC-901,445116
2.42E+18,15,129,Delivered,7/7/2021,Healthcare,Emma,25,19,Singapore,HC-630,443884
2.97E+18,12,237,Not Delivered,10/17/2021,Healthcare,John,31,19,USA,HC-101,444886
2.77E+18,49,241,Not Delivered,12/23/2021,Entertainment,Jacob,21,21,India,ENT-555,445553
2.05E+18,61,192,Not Shipped,12/9/2021,Office,Stella,22,10,Singapore,O-901,445339
1.95E+18,41,215,Not Shipped,9/27/2021,Home,Maria,29,25,Kenya,H-555,444666
1.39E+18,76,115,Not Shipped,8/25/2021,Entertainment,Kristen,27,17,Kenya,ENT-101,444333
4.25E+18,68,156,Not Shipped,11/23/2021,Fashion,Abdul,33,25,UK,F-101,445223
5.03E+18,48,121,Delivered,12/12/2021,Office,Abdul,24,17,UK,O-203,445442
3.36E+18,42,115,Shipped,8/3/2021,Fashion,Pablo,31,13,China,F-101,444111
2.38E+18,24,223,Shipped,10/10/2021,Home,Sofia,22,23,China,H-188,444779
2.57E+18,15,199,Shipped,7/12/2021,Entertainment,Stella,24,15,UK,ENT-188,443889
4.52E+18,58,230,Not Shipped,12/7/2021,Home,John,30,16,India,H-901,445337
4.03E+18,99,197,Not Shipped,8/11/2021,Office,Emma,30,22,USA,O-555,444119
1.75E+18,92,120,Shipped,10/6/2021,Fashion,Emma,34,23,Germany,F-630,444775
2.73E+18,82,207,Delivered,11/20/2021,Office,Jacob,33,22,China,O-101,445220
4.37E+18,82,227,Shipped,11/7/2021,Home,Abdul,31,16,Singapore,H-555,445007
3.60E+18,88,184,Not Delivered,9/18/2021,Home,Pablo,35,24,UK,H-555,444557
1.33E+18,17,197,Not Delivered,11/24/2021,Home,Anthony,23,10,Singapore,H-901,445224
1.96E+18,17,114,Shipped,12/8/2021,Fashion,Stella,21,15,USA,F-901,445338
4.82E+18,35,108,Shipped,9/14/2021,Healthcare,Sofia,24,20,USA,HC-101,444553
3.37E+18,22,196,Shipped,7/10/2021,Office,John,20,14,Singapore,O-901,443887
4.05E+18,51,156,Shipped,10/10/2021,Fashion,Anthony,34,25,India,F-203,444779
2.66E+18,4,221,Shipped,7/11/2021,Fashion,Pablo,31,15,Singapore,F-101,443888
2.11E+18,9,163,Delivered,9/15/2021,Office,Stella,21,21,Kenya,O-555,444554
1.81E+18,29,103,Delivered,8/14/2021,Fashion,Stella,34,18,UK,F-901,444222
2.59E+18,86,233,Not Delivered,9/27/2021,Fashion,Jacob,22,19,China,F-101,444666
2.55E+18,11,228,Shipped,10/24/2021,Office,Kristen,27,10,India,O-188,444993
4.47E+18,9,198,Delivered,11/23/2021,Healthcare,Pablo,32,20,USA,HC-101,445223
2.85E+18,23,158,Shipped,9/14/2021,Office,Jacob,26,10,UK,O-555,444553
1.57E+18,52,119,Not Delivered,7/3/2021,Entertainment,Jacob,21,20,Singapore,ENT-630,443880
1.11E+18,52,116,Delivered,12/5/2021,Office,Pablo,33,13,UK,O-901,445335
3.12E+18,33,224,Shipped,7/4/2021,Home,Abdul,34,11,Italy,H-203,443881
2.63E+18,30,138,Not Shipped,9/12/2021,Healthcare,Sofia,25,15,Singapore,HC-630,444551
4.21E+18,47,218,Shipped,10/29/2021,Home,Stella,22,23,Singapore,H-901,444998
2.89E+18,23,152,Shipped,7/15/2021,Entertainment,Stella,20,19,India,ENT-203,443992
4.15E+18,79,222,Not Shipped,10/7/2021,Office,Jacob,23,17,Kenya,O-188,444776
2.30E+18,24,151,Delivered,8/14/2021,Home,Anthony,26,20,UK,H-555,444222
1.97E+18,45,154,Not Delivered,10/29/2021,Fashion,Kristen,24,21,India,F-101,444998
3.59E+18,42,234,Not Shipped,10/3/2021,Fashion,Anthony,28,14,USA,F-203,444772
1.26E+18,43,207,Delivered,7/10/2021,Office,John,35,23,China,O-630,443887
3.45E+18,18,169,Shipped,12/29/2021,Healthcare,Abdul,33,16,China,HC-555,445559
